participants,pitch,condition,instrument,response
10,92.4986056779087,HRSE,violin,3.5
10,92.4986056779087,congr.,violin,NaN
10,116.540940379523,LRSE,violin,2.25
10,116.540940379523,MRSE,violin,2.25
10,116.540940379523,HRSE,violin,2.25
10,116.540940379523,congr.,violin,NaN
10,146.832383958704,LRSE,violin,2.25
10,146.832383958704,MRSE,violin,1
10,146.832383958704,HRSE,violin,2.25
10,146.832383958704,congr.,violin,NaN
10,184.997211355817,LRSE,violin,2.25
10,184.997211355817,MRSE,violin,3.5
10,184.997211355817,HRSE,violin,1
10,184.997211355817,congr.,violin,NaN
10,233.081880759045,LRSE,violin,1
10,233.081880759045,MRSE,violin,2.25
10,233.081880759045,HRSE,violin,1
10,233.081880759045,congr.,violin,1
10,293.664767917408,LRSE,violin,2.25
10,293.664767917408,MRSE,violin,2.25
10,293.664767917408,HRSE,violin,2.25
10,293.664767917408,congr.,violin,2.25
10,369.994422711635,LRSE,violin,2.25
10,369.994422711635,MRSE,violin,3.5
10,369.994422711635,HRSE,violin,2.25
10,369.994422711635,congr.,violin,3.5
10,466.163761518091,LRSE,violin,3.5
10,466.163761518091,MRSE,violin,4.75
10,466.163761518091,HRSE,violin,3.5
10,466.163761518091,congr.,violin,3.5
10,587.329535834816,LRSE,violin,3.5
10,587.329535834816,MRSE,violin,3.5
10,587.329535834816,HRSE,violin,2.25
10,587.329535834816,congr.,violin,3.5
10,739.98884542327,LRSE,violin,3.5
10,739.98884542327,MRSE,violin,4.75
10,739.98884542327,HRSE,violin,2.25
10,739.98884542327,congr.,violin,3.5
10,932.327523036181,LRSE,violin,4.75
10,932.327523036181,MRSE,violin,2.25
10,932.327523036181,HRSE,violin,1
10,932.327523036181,congr.,violin,3.5
10,1174.65907166963,LRSE,violin,3.5
10,1174.65907166963,MRSE,violin,3.5
10,1174.65907166963,HRSE,violin,4.75
10,1174.65907166963,congr.,violin,3.5
10,1479.97769084654,LRSE,violin,2.25
10,1479.97769084654,MRSE,violin,3.5
10,1479.97769084654,HRSE,violin,3.5
10,1479.97769084654,congr.,violin,2.25
10,1864.65504607236,LRSE,violin,3.5
10,1864.65504607236,MRSE,violin,3.5
10,1864.65504607236,HRSE,violin,2.25
10,1864.65504607236,congr.,violin,2.25
10,2349.31814333926,LRSE,violin,1
10,2349.31814333926,MRSE,violin,1
10,2349.31814333926,HRSE,violin,1
10,2349.31814333926,congr.,violin,1
10,2959.95538169308,LRSE,violin,2.25
10,2959.95538169308,MRSE,violin,3.5
10,2959.95538169308,HRSE,violin,3.5
10,2959.95538169308,congr.,violin,2.25
11,46.2493028389544,LRSE,violin,1
11,46.2493028389544,MRSE,violin,1
11,46.2493028389544,HRSE,violin,1
11,46.2493028389544,congr.,violin,NaN
11,58.2704701897613,LRSE,violin,1
11,58.2704701897613,MRSE,violin,1
11,58.2704701897613,HRSE,violin,1
11,58.2704701897613,congr.,violin,NaN
11,73.416191979352,LRSE,violin,1
11,73.416191979352,MRSE,violin,1
11,73.416191979352,HRSE,violin,1
11,73.416191979352,congr.,violin,NaN
11,92.4986056779087,LRSE,violin,1
11,92.4986056779087,MRSE,violin,1
11,92.4986056779087,HRSE,violin,1
11,92.4986056779087,congr.,violin,NaN
11,116.540940379523,LRSE,violin,6
11,116.540940379523,MRSE,violin,6
11,116.540940379523,HRSE,violin,1
11,116.540940379523,congr.,violin,NaN
11,146.832383958704,LRSE,violin,6
11,146.832383958704,MRSE,violin,6
11,146.832383958704,HRSE,violin,6
11,146.832383958704,congr.,violin,NaN
11,184.997211355817,LRSE,violin,6
11,184.997211355817,MRSE,violin,6
11,184.997211355817,HRSE,violin,1
11,184.997211355817,congr.,violin,NaN
11,233.081880759045,LRSE,violin,6
11,233.081880759045,MRSE,violin,6
11,233.081880759045,HRSE,violin,6
11,233.081880759045,congr.,violin,6
11,293.664767917408,LRSE,violin,6
11,293.664767917408,MRSE,violin,6
11,293.664767917408,HRSE,violin,6
11,293.664767917408,congr.,violin,6
11,369.994422711635,LRSE,violin,6
11,369.994422711635,MRSE,violin,6
11,369.994422711635,HRSE,violin,6
11,369.994422711635,congr.,violin,6
11,466.163761518091,LRSE,violin,6
11,466.163761518091,MRSE,violin,6
11,466.163761518091,HRSE,violin,6
11,466.163761518091,congr.,violin,6
11,587.329535834816,LRSE,violin,6
11,587.329535834816,MRSE,violin,6
11,587.329535834816,HRSE,violin,1
11,587.329535834816,congr.,violin,6
11,739.98884542327,LRSE,violin,6
11,739.98884542327,MRSE,violin,6
11,739.98884542327,HRSE,violin,6
11,739.98884542327,congr.,violin,6
11,932.327523036181,LRSE,violin,6
11,932.327523036181,MRSE,violin,6
11,932.327523036181,HRSE,violin,1
11,932.327523036181,congr.,violin,6
11,1174.65907166963,LRSE,violin,6
11,1174.65907166963,MRSE,violin,6
11,1174.65907166963,HRSE,violin,1
11,1174.65907166963,congr.,violin,1
11,1479.97769084654,LRSE,violin,1
11,1479.97769084654,MRSE,violin,1
11,1479.97769084654,HRSE,violin,1
11,1479.97769084654,congr.,violin,1
11,1864.65504607236,LRSE,violin,1
11,1864.65504607236,MRSE,violin,1
11,1864.65504607236,HRSE,violin,1
11,1864.65504607236,congr.,violin,1
11,2349.31814333926,LRSE,violin,1
11,2349.31814333926,MRSE,violin,1
11,2349.31814333926,HRSE,violin,1
11,2349.31814333926,congr.,violin,1
11,2959.95538169308,LRSE,violin,1
11,2959.95538169308,MRSE,violin,1
11,2959.95538169308,HRSE,violin,1
11,2959.95538169308,congr.,violin,1
12,46.2493028389544,LRSE,violin,1
12,46.2493028389544,MRSE,violin,2
12,46.2493028389544,HRSE,violin,3
12,46.2493028389544,congr.,violin,NaN
12,58.2704701897613,LRSE,violin,1
12,58.2704701897613,MRSE,violin,3
12,58.2704701897613,HRSE,violin,2
12,58.2704701897613,congr.,violin,NaN
12,73.416191979352,LRSE,violin,2
12,73.416191979352,MRSE,violin,1
12,73.416191979352,HRSE,violin,1
12,73.416191979352,congr.,violin,NaN
12,92.4986056779087,LRSE,violin,1
12,92.4986056779087,MRSE,violin,2
12,92.4986056779087,HRSE,violin,1
12,92.4986056779087,congr.,violin,NaN
12,116.540940379523,LRSE,violin,3
12,116.540940379523,MRSE,violin,2
12,116.540940379523,HRSE,violin,2
12,116.540940379523,congr.,violin,NaN
12,146.832383958704,LRSE,violin,2
12,146.832383958704,MRSE,violin,2
12,146.832383958704,HRSE,violin,2
12,146.832383958704,congr.,violin,NaN
12,184.997211355817,LRSE,violin,2
12,184.997211355817,MRSE,violin,3
12,184.997211355817,HRSE,violin,2
12,184.997211355817,congr.,violin,NaN
12,233.081880759045,LRSE,violin,4
12,233.081880759045,MRSE,violin,2
12,233.081880759045,HRSE,violin,2
12,233.081880759045,congr.,violin,4
12,293.664767917408,LRSE,violin,3
12,293.664767917408,MRSE,violin,4
12,293.664767917408,HRSE,violin,4
12,293.664767917408,congr.,violin,3
12,369.994422711635,LRSE,violin,4
12,369.994422711635,MRSE,violin,3
12,369.994422711635,HRSE,violin,2
12,369.994422711635,congr.,violin,3
12,466.163761518091,LRSE,violin,4
12,466.163761518091,MRSE,violin,2
12,466.163761518091,HRSE,violin,2
12,466.163761518091,congr.,violin,5
12,587.329535834816,LRSE,violin,6
12,587.329535834816,MRSE,violin,5
12,587.329535834816,HRSE,violin,3
12,587.329535834816,congr.,violin,2
12,739.98884542327,LRSE,violin,5
12,739.98884542327,MRSE,violin,6
12,739.98884542327,HRSE,violin,3
12,739.98884542327,congr.,violin,4
12,932.327523036181,LRSE,violin,6
12,932.327523036181,MRSE,violin,6
12,932.327523036181,HRSE,violin,4
12,932.327523036181,congr.,violin,5
12,1174.65907166963,LRSE,violin,4
12,1174.65907166963,MRSE,violin,5
12,1174.65907166963,HRSE,violin,4
12,1174.65907166963,congr.,violin,2
12,1479.97769084654,LRSE,violin,3
12,1479.97769084654,MRSE,violin,6
12,1479.97769084654,HRSE,violin,4
12,1479.97769084654,congr.,violin,3
12,1864.65504607236,LRSE,violin,5
12,1864.65504607236,MRSE,violin,4
12,1864.65504607236,HRSE,violin,2
12,1864.65504607236,congr.,violin,4
12,2349.31814333926,LRSE,violin,4
12,2349.31814333926,MRSE,violin,2
12,2349.31814333926,HRSE,violin,2
12,2349.31814333926,congr.,violin,3
12,2959.95538169308,LRSE,violin,2
12,2959.95538169308,MRSE,violin,3
12,2959.95538169308,HRSE,violin,2
12,2959.95538169308,congr.,violin,3
13,46.2493028389544,LRSE,violin,2.25
13,46.2493028389544,MRSE,violin,2.25
13,46.2493028389544,HRSE,violin,3.5
13,46.2493028389544,congr.,violin,NaN
13,58.2704701897613,LRSE,violin,1
13,58.2704701897613,MRSE,violin,1
13,58.2704701897613,HRSE,violin,2.25
13,58.2704701897613,congr.,violin,NaN
13,73.416191979352,LRSE,violin,1
13,73.416191979352,MRSE,violin,2.25
13,73.416191979352,HRSE,violin,1
13,73.416191979352,congr.,violin,NaN
13,92.4986056779087,LRSE,violin,2.25
13,92.4986056779087,MRSE,violin,2.25
13,92.4986056779087,HRSE,violin,1
13,92.4986056779087,congr.,violin,NaN
13,116.540940379523,LRSE,violin,2.25
13,116.540940379523,MRSE,violin,2.25
13,116.540940379523,HRSE,violin,2.25
13,116.540940379523,congr.,violin,NaN
13,146.832383958704,LRSE,violin,1
13,146.832383958704,MRSE,violin,1
13,146.832383958704,HRSE,violin,2.25
13,146.832383958704,congr.,violin,NaN
13,184.997211355817,LRSE,violin,1
13,184.997211355817,MRSE,violin,1
13,184.997211355817,HRSE,violin,2.25
13,184.997211355817,congr.,violin,NaN
13,233.081880759045,LRSE,violin,2.25
13,233.081880759045,MRSE,violin,2.25
13,233.081880759045,HRSE,violin,1
13,233.081880759045,congr.,violin,1
13,293.664767917408,LRSE,violin,1
13,293.664767917408,MRSE,violin,1
13,293.664767917408,HRSE,violin,1
13,293.664767917408,congr.,violin,1
13,369.994422711635,LRSE,violin,1
13,369.994422711635,MRSE,violin,2.25
13,369.994422711635,HRSE,violin,2.25
13,369.994422711635,congr.,violin,2.25
13,466.163761518091,LRSE,violin,1
13,466.163761518091,MRSE,violin,2.25
13,466.163761518091,HRSE,violin,1
13,466.163761518091,congr.,violin,1
13,587.329535834816,LRSE,violin,1
13,587.329535834816,MRSE,violin,2.25
13,587.329535834816,HRSE,violin,1
13,587.329535834816,congr.,violin,2.25
13,739.98884542327,LRSE,violin,2.25
13,739.98884542327,MRSE,violin,2.25
13,739.98884542327,HRSE,violin,2.25
13,739.98884542327,congr.,violin,3.5
13,932.327523036181,LRSE,violin,2.25
13,932.327523036181,MRSE,violin,2.25
13,932.327523036181,HRSE,violin,1
13,932.327523036181,congr.,violin,2.25
13,1174.65907166963,LRSE,violin,2.25
13,1174.65907166963,MRSE,violin,2.25
13,1174.65907166963,HRSE,violin,1
13,1174.65907166963,congr.,violin,1
13,1479.97769084654,LRSE,violin,1
13,1479.97769084654,MRSE,violin,2.25
13,1479.97769084654,HRSE,violin,2.25
13,1479.97769084654,congr.,violin,1
13,1864.65504607236,LRSE,violin,1
13,1864.65504607236,MRSE,violin,2.25
13,1864.65504607236,HRSE,violin,2.25
13,1864.65504607236,congr.,violin,1
13,2349.31814333926,LRSE,violin,3.5
13,2349.31814333926,MRSE,violin,2.25
13,2349.31814333926,HRSE,violin,1
13,2349.31814333926,congr.,violin,1
13,2959.95538169308,LRSE,violin,1
13,2959.95538169308,MRSE,violin,1
13,2959.95538169308,HRSE,violin,1
13,2959.95538169308,congr.,violin,2.25
14,46.2493028389544,LRSE,violin,3.5
14,46.2493028389544,MRSE,violin,4.75
14,46.2493028389544,HRSE,violin,2.25
14,46.2493028389544,congr.,violin,NaN
14,58.2704701897613,LRSE,violin,1
14,58.2704701897613,MRSE,violin,1
14,58.2704701897613,HRSE,violin,2.25
14,58.2704701897613,congr.,violin,NaN
14,73.416191979352,LRSE,violin,2.25
14,73.416191979352,MRSE,violin,1
14,73.416191979352,HRSE,violin,1
14,73.416191979352,congr.,violin,NaN
14,92.4986056779087,LRSE,violin,1
14,92.4986056779087,MRSE,violin,1
14,92.4986056779087,HRSE,violin,2.25
14,92.4986056779087,congr.,violin,NaN
14,116.540940379523,LRSE,violin,1
14,116.540940379523,MRSE,violin,1
14,116.540940379523,HRSE,violin,2.25
14,116.540940379523,congr.,violin,NaN
14,146.832383958704,LRSE,violin,2.25
14,146.832383958704,MRSE,violin,3.5
14,146.832383958704,HRSE,violin,1
14,146.832383958704,congr.,violin,NaN
14,184.997211355817,LRSE,violin,2.25
14,184.997211355817,MRSE,violin,2.25
14,184.997211355817,HRSE,violin,2.25
14,184.997211355817,congr.,violin,NaN
14,233.081880759045,LRSE,violin,2.25
14,233.081880759045,MRSE,violin,1
14,233.081880759045,HRSE,violin,1
14,233.081880759045,congr.,violin,2.25
14,293.664767917408,LRSE,violin,2.25
14,293.664767917408,MRSE,violin,2.25
14,293.664767917408,HRSE,violin,2.25
14,293.664767917408,congr.,violin,3.5
14,369.994422711635,LRSE,violin,1
14,369.994422711635,MRSE,violin,1
14,369.994422711635,HRSE,violin,2.25
14,369.994422711635,congr.,violin,2.25
14,466.163761518091,LRSE,violin,2.25
14,466.163761518091,MRSE,violin,2.25
14,466.163761518091,HRSE,violin,1
14,466.163761518091,congr.,violin,2.25
14,587.329535834816,LRSE,violin,2.25
14,587.329535834816,MRSE,violin,2.25
14,587.329535834816,HRSE,violin,2.25
14,587.329535834816,congr.,violin,2.25
14,739.98884542327,LRSE,violin,1
14,739.98884542327,MRSE,violin,2.25
14,739.98884542327,HRSE,violin,1
14,739.98884542327,congr.,violin,2.25
14,932.327523036181,LRSE,violin,3.5
14,932.327523036181,MRSE,violin,3.5
14,932.327523036181,HRSE,violin,2.25
14,932.327523036181,congr.,violin,1
14,1174.65907166963,LRSE,violin,3.5
14,1174.65907166963,MRSE,violin,1
14,1174.65907166963,HRSE,violin,1
14,1174.65907166963,congr.,violin,2.25
14,1479.97769084654,LRSE,violin,2.25
14,1479.97769084654,MRSE,violin,1
14,1479.97769084654,HRSE,violin,2.25
14,1479.97769084654,congr.,violin,2.25
14,1864.65504607236,LRSE,violin,2.25
14,1864.65504607236,MRSE,violin,1
14,1864.65504607236,HRSE,violin,2.25
14,1864.65504607236,congr.,violin,2.25
14,2349.31814333926,LRSE,violin,2.25
14,2349.31814333926,MRSE,violin,2.25
14,2349.31814333926,HRSE,violin,1
14,2349.31814333926,congr.,violin,1
14,2959.95538169308,LRSE,violin,1
14,2959.95538169308,MRSE,violin,1
14,2959.95538169308,HRSE,violin,1
14,2959.95538169308,congr.,violin,1
15,46.2493028389544,LRSE,violin,3
15,46.2493028389544,MRSE,violin,3
15,46.2493028389544,HRSE,violin,3
15,46.2493028389544,congr.,violin,NaN
15,58.2704701897613,LRSE,violin,3
15,58.2704701897613,MRSE,violin,3
15,58.2704701897613,HRSE,violin,1
15,58.2704701897613,congr.,violin,NaN
15,73.416191979352,LRSE,violin,3
15,73.416191979352,MRSE,violin,3
15,73.416191979352,HRSE,violin,2
15,73.416191979352,congr.,violin,NaN
15,92.4986056779087,LRSE,violin,4
15,92.4986056779087,MRSE,violin,2
15,92.4986056779087,HRSE,violin,2
15,92.4986056779087,congr.,violin,NaN
15,116.540940379523,LRSE,violin,3
15,116.540940379523,MRSE,violin,3
15,116.540940379523,HRSE,violin,2
15,116.540940379523,congr.,violin,NaN
15,146.832383958704,LRSE,violin,3
15,146.832383958704,MRSE,violin,2
15,146.832383958704,HRSE,violin,3
15,146.832383958704,congr.,violin,NaN
15,184.997211355817,LRSE,violin,3
15,184.997211355817,MRSE,violin,3
15,184.997211355817,HRSE,violin,2
15,184.997211355817,congr.,violin,NaN
15,233.081880759045,LRSE,violin,3
15,233.081880759045,MRSE,violin,3
15,233.081880759045,HRSE,violin,3
15,233.081880759045,congr.,violin,2
15,293.664767917408,LRSE,violin,3
15,293.664767917408,MRSE,violin,3
15,293.664767917408,HRSE,violin,2
15,293.664767917408,congr.,violin,4
15,369.994422711635,LRSE,violin,3
15,369.994422711635,MRSE,violin,3
15,369.994422711635,HRSE,violin,3
15,369.994422711635,congr.,violin,3
15,466.163761518091,LRSE,violin,3
15,466.163761518091,MRSE,violin,3
15,466.163761518091,HRSE,violin,3
15,466.163761518091,congr.,violin,3
15,587.329535834816,LRSE,violin,3
15,587.329535834816,MRSE,violin,3
15,587.329535834816,HRSE,violin,2
15,587.329535834816,congr.,violin,3
15,739.98884542327,LRSE,violin,2
15,739.98884542327,MRSE,violin,2
15,739.98884542327,HRSE,violin,2
15,739.98884542327,congr.,violin,4
15,932.327523036181,LRSE,violin,3
15,932.327523036181,MRSE,violin,3
15,932.327523036181,HRSE,violin,2
15,932.327523036181,congr.,violin,3
15,1174.65907166963,LRSE,violin,3
15,1174.65907166963,MRSE,violin,3
15,1174.65907166963,HRSE,violin,3
15,1174.65907166963,congr.,violin,2
15,1479.97769084654,LRSE,violin,2
15,1479.97769084654,MRSE,violin,1
15,1479.97769084654,HRSE,violin,2
15,1479.97769084654,congr.,violin,2
15,1864.65504607236,LRSE,violin,3
15,1864.65504607236,MRSE,violin,2
15,1864.65504607236,HRSE,violin,1
15,1864.65504607236,congr.,violin,2
15,2349.31814333926,LRSE,violin,1
15,2349.31814333926,MRSE,violin,1
15,2349.31814333926,HRSE,violin,1
15,2349.31814333926,congr.,violin,2
15,2959.95538169308,LRSE,violin,1
15,2959.95538169308,MRSE,violin,1
15,2959.95538169308,HRSE,violin,2
15,2959.95538169308,congr.,violin,1
16,46.2493028389544,LRSE,violin,3
16,46.2493028389544,MRSE,violin,5
16,46.2493028389544,HRSE,violin,3
16,46.2493028389544,congr.,violin,NaN
16,58.2704701897613,LRSE,violin,4
16,58.2704701897613,MRSE,violin,3
16,58.2704701897613,HRSE,violin,2
16,58.2704701897613,congr.,violin,NaN
16,73.416191979352,LRSE,violin,5
16,73.416191979352,MRSE,violin,4
16,73.416191979352,HRSE,violin,5
16,73.416191979352,congr.,violin,NaN
16,92.4986056779087,LRSE,violin,5
16,92.4986056779087,MRSE,violin,4
16,92.4986056779087,HRSE,violin,3
16,92.4986056779087,congr.,violin,NaN
16,116.540940379523,LRSE,violin,4
16,116.540940379523,MRSE,violin,3
16,116.540940379523,HRSE,violin,2
16,116.540940379523,congr.,violin,NaN
16,146.832383958704,LRSE,violin,5
16,146.832383958704,MRSE,violin,2
16,146.832383958704,HRSE,violin,3
16,146.832383958704,congr.,violin,NaN
16,184.997211355817,LRSE,violin,6
16,184.997211355817,MRSE,violin,5
16,184.997211355817,HRSE,violin,1
16,184.997211355817,congr.,violin,NaN
16,233.081880759045,LRSE,violin,5
16,233.081880759045,MRSE,violin,4
16,233.081880759045,HRSE,violin,2
16,233.081880759045,congr.,violin,3
16,293.664767917408,LRSE,violin,5
16,293.664767917408,MRSE,violin,4
16,293.664767917408,HRSE,violin,4
16,293.664767917408,congr.,violin,6
16,369.994422711635,LRSE,violin,4
16,369.994422711635,MRSE,violin,5
16,369.994422711635,HRSE,violin,1
16,369.994422711635,congr.,violin,3
16,466.163761518091,LRSE,violin,5
16,466.163761518091,MRSE,violin,3
16,466.163761518091,HRSE,violin,5
16,466.163761518091,congr.,violin,5
16,587.329535834816,LRSE,violin,5
16,587.329535834816,MRSE,violin,4
16,587.329535834816,HRSE,violin,3
16,587.329535834816,congr.,violin,3
16,739.98884542327,LRSE,violin,4
16,739.98884542327,MRSE,violin,3
16,739.98884542327,HRSE,violin,4
16,739.98884542327,congr.,violin,4
16,932.327523036181,LRSE,violin,4
16,932.327523036181,MRSE,violin,4
16,932.327523036181,HRSE,violin,3
16,932.327523036181,congr.,violin,2
16,1174.65907166963,LRSE,violin,2
16,1174.65907166963,MRSE,violin,3
16,1174.65907166963,HRSE,violin,2
16,1174.65907166963,congr.,violin,2
16,1479.97769084654,LRSE,violin,3
16,1479.97769084654,MRSE,violin,2
16,1479.97769084654,HRSE,violin,3
16,1479.97769084654,congr.,violin,3
16,1864.65504607236,LRSE,violin,3
16,1864.65504607236,MRSE,violin,2
16,1864.65504607236,HRSE,violin,3
16,1864.65504607236,congr.,violin,2
16,2349.31814333926,LRSE,violin,3
16,2349.31814333926,MRSE,violin,2
16,2349.31814333926,HRSE,violin,1
16,2349.31814333926,congr.,violin,3
16,2959.95538169308,LRSE,violin,2
16,2959.95538169308,MRSE,violin,3
16,2959.95538169308,HRSE,violin,2
16,2959.95538169308,congr.,violin,2
17,46.2493028389544,LRSE,violin,1
17,46.2493028389544,MRSE,violin,1
17,46.2493028389544,HRSE,violin,1
17,46.2493028389544,congr.,violin,NaN
17,58.2704701897613,LRSE,violin,2
17,58.2704701897613,MRSE,violin,3
17,58.2704701897613,HRSE,violin,1
17,58.2704701897613,congr.,violin,NaN
17,73.416191979352,LRSE,violin,2
17,73.416191979352,MRSE,violin,3
17,73.416191979352,HRSE,violin,4
17,73.416191979352,congr.,violin,NaN
17,92.4986056779087,LRSE,violin,1
17,92.4986056779087,MRSE,violin,2
17,92.4986056779087,HRSE,violin,3
17,92.4986056779087,congr.,violin,NaN
17,116.540940379523,LRSE,violin,1
17,116.540940379523,MRSE,violin,2
17,116.540940379523,HRSE,violin,1
17,116.540940379523,congr.,violin,NaN
17,146.832383958704,LRSE,violin,2
17,146.832383958704,MRSE,violin,1
17,146.832383958704,HRSE,violin,4
17,146.832383958704,congr.,violin,NaN
17,184.997211355817,LRSE,violin,2
17,184.997211355817,MRSE,violin,2
17,184.997211355817,HRSE,violin,3
17,184.997211355817,congr.,violin,NaN
17,233.081880759045,LRSE,violin,2
17,233.081880759045,MRSE,violin,1
17,233.081880759045,HRSE,violin,1
17,233.081880759045,congr.,violin,3
17,293.664767917408,LRSE,violin,1
17,293.664767917408,MRSE,violin,2
17,293.664767917408,HRSE,violin,1
17,293.664767917408,congr.,violin,2
17,369.994422711635,LRSE,violin,5
17,369.994422711635,MRSE,violin,1
17,369.994422711635,HRSE,violin,2
17,369.994422711635,congr.,violin,2
17,466.163761518091,LRSE,violin,2
17,466.163761518091,MRSE,violin,3
17,466.163761518091,HRSE,violin,3
17,466.163761518091,congr.,violin,2
17,587.329535834816,LRSE,violin,2
17,587.329535834816,MRSE,violin,3
17,587.329535834816,HRSE,violin,2
17,587.329535834816,congr.,violin,3
17,739.98884542327,LRSE,violin,2
17,739.98884542327,MRSE,violin,3
17,739.98884542327,HRSE,violin,2
17,739.98884542327,congr.,violin,3
17,932.327523036181,LRSE,violin,3
17,932.327523036181,MRSE,violin,3
17,932.327523036181,HRSE,violin,2
17,932.327523036181,congr.,violin,3
17,1174.65907166963,LRSE,violin,3
17,1174.65907166963,MRSE,violin,2
17,1174.65907166963,HRSE,violin,3
17,1174.65907166963,congr.,violin,3
17,1479.97769084654,LRSE,violin,3
17,1479.97769084654,MRSE,violin,3
17,1479.97769084654,HRSE,violin,3
17,1479.97769084654,congr.,violin,3
17,1864.65504607236,LRSE,violin,2
17,1864.65504607236,MRSE,violin,2
17,1864.65504607236,HRSE,violin,3
17,1864.65504607236,congr.,violin,4
17,2349.31814333926,LRSE,violin,2
17,2349.31814333926,MRSE,violin,4
