participant,score,space,condition,f0
27,2.25,inner,incongruent,523.3
27,3.5,inner,incongruent,207.7
27,2.25,inner,incongruent,130.8
27,2.25,inner,incongruent,277.2
27,3.5,inner,incongruent,659.3
27,2.25,inner,incongruent,587.3
27,3.5,inner,incongruent,311.1
27,3.5,inner,incongruent,220
27,2.25,inner,incongruent,493.9
27,1,inner,incongruent,415.3
27,2.25,inner,incongruent,1396.9
27,2.25,inner,incongruent,311.1
27,2.25,inner,incongruent,293.7
27,4.75,inner,incongruent,370
27,4.75,inner,incongruent,207.7
27,3.5,inner,incongruent,880
27,3.5,inner,incongruent,293.7
27,3.5,inner,incongruent,261.6
27,2.25,inner,incongruent,932.3
27,2.25,inner,incongruent,880
27,2.25,inner,incongruent,1244.5
27,2.25,inner,incongruent,587.3
27,2.25,inner,incongruent,392
27,1,inner,incongruent,2217.5
27,2.25,inner,incongruent,932.3
27,2.25,inner,incongruent,880
27,2.25,inner,incongruent,698.5
27,2.25,inner,incongruent,659.3
27,2.25,inner,incongruent,698.5
27,1,inner,incongruent,1760
27,1,inner,incongruent,1396.9
27,2.25,inner,incongruent,622.3
27,1,inner,incongruent,698.5
27,2.25,inner,incongruent,698.5
27,2.25,inner,incongruent,1318.5
27,2.25,inner,incongruent,1760
27,2.25,outer,incongruent,207.7
27,2.25,outer,incongruent,185
27,2.25,outer,incongruent,185
27,2.25,outer,incongruent,146.8
27,1,outer,incongruent,196
27,3.5,outer,incongruent,174.6
27,3.5,outer,incongruent,277.2
27,3.5,outer,incongruent,293.7
27,1,outer,incongruent,659.3
27,1,outer,incongruent,587.3
27,3.5,outer,incongruent,523.3
27,1,outer,incongruent,659.3
27,2.25,outer,incongruent,622.3
27,3.5,outer,incongruent,523.3
27,3.5,outer,incongruent,370
27,2.25,outer,incongruent,370
27,3.5,outer,incongruent,523.3
27,2.25,outer,incongruent,370
27,4.75,outer,incongruent,698.5
27,3.5,outer,incongruent,587.3
27,1,outer,incongruent,1244.5
27,2.25,outer,incongruent,1046.5
27,1,outer,incongruent,1108.7
27,3.5,outer,incongruent,1046.5
27,1,outer,incongruent,1568
27,2.25,outer,incongruent,1568
27,2.25,outer,incongruent,1568
27,2.25,outer,incongruent,830.6
27,2.25,outer,incongruent,329.6
27,1,outer,incongruent,233.1
27,2.25,outer,incongruent,370
27,1,outer,incongruent,233.1
27,1,outer,incongruent,659.3
27,3.5,outer,incongruent,622.3
27,2.25,outer,incongruent,698.5
27,2.25,outer,incongruent,554.4
27,2.25,inner,fixed,293.7
27,2.25,inner,fixed,293.7
27,2.25,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,2.25,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,2.25,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,2.25,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,3.5,inner,fixed,293.7
27,4.75,inner,fixed,293.7
27,2.25,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,1,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,6,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,2.25,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,3.5,outer,fixed,293.7
27,4.75,outer,fixed,293.7
27,4.75,outer,fixed,293.7
28,3.5,inner,congruent,640.8
28,1,inner,congruent,2253.9
28,3.5,inner,congruent,403.7
28,4.75,inner,congruent,320.4
28,4.75,inner,congruent,277.2
28,1,inner,congruent,623.3
28,3.5,inner,congruent,480
28,2.25,inner,congruent,719.2
28,4.75,inner,congruent,302.4
28,3.5,inner,congruent,233.1
28,3.5,inner,congruent,570.8
28,2.25,inner,congruent,938.6
28,3.5,inner,congruent,442
28,3.5,inner,congruent,185
28,4.75,inner,congruent,207.7
28,3.5,inner,congruent,381
28,4.75,inner,congruent,540.6
28,4.75,inner,congruent,246.9
28,4.75,inner,congruent,298.1
28,3.5,inner,congruent,87.5
28,3.5,inner,congruent,381
28,6,inner,congruent,416
28,4.75,inner,congruent,330.2
28,3.5,inner,congruent,588
28,4.75,inner,congruent,134.7
28,3.5,inner,congruent,415.3
28,3.5,inner,congruent,454.6
28,4.75,inner,congruent,132.8
28,3.5,inner,congruent,142.3
28,3.5,inner,congruent,95.6
28,4.75,inner,congruent,201.8
28,4.75,inner,congruent,315.8
28,3.5,inner,congruent,56.5
28,4.75,inner,congruent,131.4
28,4.75,inner,congruent,134.7
28,4.75,inner,congruent,170.3
28,4.75,inner,congruent,186.2
28,4.75,inner,congruent,169.7
28,3.5,inner,congruent,67.4
28,4.75,inner,congruent,84.9
28,6,inner,congruent,197.3
28,4.75,inner,congruent,169.7
28,3.5,inner,congruent,169.7
28,4.75,inner,congruent,93.9
28,3.5,inner,congruent,69.4
28,2.25,outer,congruent,591.3
28,1,outer,congruent,640.8
28,2.25,outer,congruent,640.8
28,1,outer,congruent,823.5
28,2.25,outer,congruent,623.3
28,3.5,outer,congruent,709
28,3.5,outer,congruent,440.7
28,3.5,outer,congruent,403.7
28,3.5,outer,congruent,179.8
28,2.25,outer,congruent,201.8
28,4.75,outer,congruent,226.5
28,3.5,outer,congruent,187.8
28,3.5,outer,congruent,197.3
28,2.25,outer,congruent,226.5
28,3.5,outer,congruent,320.4
28,2.25,outer,congruent,320.4
28,3.5,outer,congruent,226.5
28,3.5,outer,congruent,320.4
28,2.25,outer,congruent,171.4
28,3.5,outer,congruent,207.7
28,3.5,outer,congruent,95.2
28,4.75,outer,congruent,114.4
28,3.5,outer,congruent,106.9
28,3.5,outer,congruent,114.4
28,4.75,outer,congruent,77.9
28,3.5,outer,congruent,77.9
28,3.5,outer,congruent,77.9
28,4.75,outer,congruent,147.1
28,3.5,outer,congruent,360.8
28,2.25,outer,congruent,508.6
28,3.5,outer,congruent,320.4
28,2.25,outer,congruent,508.6
28,3.5,outer,congruent,179.8
28,4.75,outer,congruent,197.3
28,4.75,outer,congruent,174.6
28,3.5,outer,congruent,218.1
28,4.75,inner,incongruent,185
28,3.5,inner,incongruent,55
28,4.75,inner,incongruent,293.7
28,2.25,inner,incongruent,370
28,4.75,inner,incongruent,440
28,4.75,inner,incongruent,196
28,3.5,inner,incongruent,246.9
28,4.75,inner,incongruent,164.8
28,3.5,inner,incongruent,392
28,3.5,inner,incongruent,523.3
28,4.75,inner,incongruent,207.7
28,4.75,inner,incongruent,130.8
28,4.75,inner,incongruent,277.2
28,3.5,inner,incongruent,659.3
28,3.5,inner,incongruent,587.3
28,4.75,inner,incongruent,311.1
28,4.75,inner,incongruent,220
28,3.5,inner,incongruent,493.9
28,3.5,inner,incongruent,415.3
28,1,inner,incongruent,1396.9
28,4.75,inner,incongruent,311.1
28,6,inner,incongruent,293.7
28,6,inner,incongruent,370
28,6,inner,incongruent,207.7
28,3.5,inner,incongruent,880
28,6,inner,incongruent,293.7
28,4.75,inner,incongruent,261.6
28,3.5,inner,incongruent,932.3
28,1,inner,incongruent,880
28,2.25,inner,incongruent,1244.5
28,4.75,inner,incongruent,587.3
28,4.75,inner,incongruent,392
28,1,inner,incongruent,2217.5
28,1,inner,incongruent,932.3
28,1,inner,incongruent,880
28,2.25,inner,incongruent,698.5
28,2.25,inner,incongruent,659.3
28,2.25,inner,incongruent,698.5
28,1,inner,incongruent,1760
28,2.25,inner,incongruent,1396.9
28,2.25,inner,incongruent,622.3
28,1,inner,incongruent,698.5
28,2.25,inner,incongruent,698.5
28,1,inner,incongruent,1318.5
28,1,inner,incongruent,1760
28,3.5,outer,incongruent,207.7
28,2.25,outer,incongruent,185
28,3.5,outer,incongruent,185
28,3.5,outer,incongruent,146.8
28,3.5,outer,incongruent,196
28,3.5,outer,incongruent,174.6
28,3.5,outer,incongruent,277.2
28,3.5,outer,incongruent,293.7
28,1,outer,incongruent,659.3
28,3.5,outer,incongruent,587.3
28,3.5,outer,incongruent,523.3
28,1,outer,incongruent,659.3
28,2.25,outer,incongruent,622.3
28,1,outer,incongruent,523.3
28,3.5,outer,incongruent,370
28,2.25,outer,incongruent,370
28,3.5,outer,incongruent,523.3
28,4.75,outer,incongruent,370
28,3.5,outer,incongruent,698.5
28,2.25,outer,incongruent,587.3
28,2.25,outer,incongruent,1244.5
28,2.25,outer,incongruent,1046.5
28,2.25,outer,incongruent,1108.7
28,2.25,outer,incongruent,1046.5
28,2.25,outer,incongruent,1568
28,1,outer,incongruent,1568
28,1,outer,incongruent,1568
28,1,outer,incongruent,830.6
28,3.5,outer,incongruent,329.6
28,3.5,outer,incongruent,233.1
28,2.25,outer,incongruent,370
28,3.5,outer,incongruent,233.1
28,2.25,outer,incongruent,659.3
28,2.25,outer,incongruent,622.3
28,2.25,outer,incongruent,698.5
28,2.25,outer,incongruent,554.4
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,6,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,4.75,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,3.5,inner,fixed,293.7
28,2.25,outer,fixed,293.7
28,1,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,4.75,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,4.75,outer,fixed,293.7
28,4.75,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,2.25,outer,fixed,293.7
28,6,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,3.5,outer,fixed,293.7
28,4.75,outer,fixed,293.7
29,4.33333333333333,inner,congruent,640.8
29,4.33333333333333,inner,congruent,2253.9
29,2.66666666666667,inner,congruent,403.7
29,4.33333333333333,inner,congruent,320.4
29,2.66666666666667,inner,congruent,277.2
29,4.33333333333333,inner,congruent,623.3
29,4.33333333333333,inner,congruent,480
29,4.33333333333333,inner,congruent,719.2
29,2.66666666666667,inner,congruent,302.4
29,4.33333333333333,inner,congruent,233.1
29,2.66666666666667,inner,congruent,570.8
29,6,inner,congruent,938.6
29,4.33333333333333,inner,congruent,442
29,2.66666666666667,inner,congruent,185
29,4.33333333333333,inner,congruent,207.7
29,2.66666666666667,inner,congruent,381
29,4.33333333333333,inner,congruent,540.6
29,4.33333333333333,inner,congruent,246.9
29,2.66666666666667,inner,congruent,298.1
29,2.66666666666667,inner,congruent,87.5
29,4.33333333333333,inner,congruent,381
29,4.33333333333333,inner,congruent,416
29,2.66666666666667,inner,congruent,330.2
29,2.66666666666667,inner,congruent,588
29,2.66666666666667,inner,congruent,134.7
29,4.33333333333333,inner,congruent,415.3
29,4.33333333333333,inner,congruent,454.6
29,4.33333333333333,inner,congruent,132.8
29,2.66666666666667,inner,congruent,142.3
29,2.66666666666667,inner,congruent,95.6
29,2.66666666666667,inner,congruent,201.8
29,2.66666666666667,inner,congruent,315.8
29,2.66666666666667,inner,congruent,56.5
29,2.66666666666667,inner,congruent,131.4
29,4.33333333333333,inner,congruent,134.7
29,4.33333333333333,inner,congruent,170.3
29,2.66666666666667,inner,congruent,186.2
29,4.33333333333333,inner,congruent,169.7
29,2.66666666666667,inner,congruent,67.4
29,2.66666666666667,inner,congruent,84.9
29,2.66666666666667,inner,congruent,197.3
29,2.66666666666667,inner,congruent,169.7
29,2.66666666666667,inner,congruent,169.7
29,2.66666666666667,inner,congruent,93.9
29,2.66666666666667,inner,congruent,69.4
29,2.66666666666667,outer,congruent,591.3
29,4.33333333333333,outer,congruent,640.8
29,4.33333333333333,outer,congruent,640.8
29,4.33333333333333,outer,congruent,823.5
29,2.66666666666667,outer,congruent,623.3
29,2.66666666666667,outer,congruent,709
29,4.33333333333333,outer,congruent,440.7
29,2.66666666666667,outer,congruent,403.7
29,4.33333333333333,outer,congruent,179.8
29,2.66666666666667,outer,congruent,201.8
29,4.33333333333333,outer,congruent,226.5
29,2.66666666666667,outer,congruent,187.8
29,4.33333333333333,outer,congruent,197.3
29,2.66666666666667,outer,congruent,226.5
29,2.66666666666667,outer,congruent,320.4
29,4.33333333333333,outer,congruent,320.4
29,2.66666666666667,outer,congruent,226.5
29,2.66666666666667,outer,congruent,320.4
29,4.33333333333333,outer,congruent,171.4
29,4.33333333333333,outer,congruent,207.7
29,2.66666666666667,outer,congruent,95.2
29,4.33333333333333,outer,congruent,114.4
29,2.66666666666667,outer,congruent,106.9
29,2.66666666666667,outer,congruent,114.4
29,4.33333333333333,outer,congruent,77.9
29,2.66666666666667,outer,congruent,77.9
29,2.66666666666667,outer,congruent,77.9
29,4.33333333333333,outer,congruent,147.1
29,2.66666666666667,outer,congruent,360.8
29,2.66666666666667,outer,congruent,508.6
29,2.66666666666667,outer,congruent,320.4
29,2.66666666666667,outer,congruent,508.6
29,2.66666666666667,outer,congruent,179.8
29,4.33333333333333,outer,congruent,197.3
29,2.66666666666667,outer,congruent,174.6
29,2.66666666666667,outer,congruent,218.1
29,2.66666666666667,inner,incongruent,185
29,2.66666666666667,inner,incongruent,55
29,2.66666666666667,inner,incongruent,293.7
29,4.33333333333333,inner,incongruent,370
29,2.66666666666667,inner,incongruent,440
29,1,inner,incongruent,196
29,2.66666666666667,inner,incongruent,246.9
29,4.33333333333333,inner,incongruent,164.8
29,4.33333333333333,inner,incongruent,392
29,4.33333333333333,inner,incongruent,523.3
29,4.33333333333333,inner,incongruent,207.7
29,2.66666666666667,inner,incongruent,130.8
29,2.66666666666667,inner,incongruent,277.2
29,4.33333333333333,inner,incongruent,659.3
29,4.33333333333333,inner,incongruent,587.3
29,6,inner,incongruent,311.1
29,2.66666666666667,inner,incongruent,220
29,4.33333333333333,inner,incongruent,493.9
29,4.33333333333333,inner,incongruent,415.3
29,2.66666666666667,inner,incongruent,1396.9
29,2.66666666666667,inner,incongruent,311.1
29,2.66666666666667,inner,incongruent,293.7
29,6,inner,incongruent,370
29,2.66666666666667,inner,incongruent,207.7
29,4.33333333333333,inner,incongruent,880
29,1,inner,incongruent,293.7
29,2.66666666666667,inner,incongruent,261.6
29,6,inner,incongruent,932.3
29,2.66666666666667,inner,incongruent,880
29,6,inner,incongruent,1244.5
29,6,inner,incongruent,587.3
29,2.66666666666667,inner,incongruent,392
29,1,inner,incongruent,2217.5
29,4.33333333333333,inner,incongruent,932.3
29,4.33333333333333,inner,incongruent,880
29,4.33333333333333,inner,incongruent,698.5
29,4.33333333333333,inner,incongruent,659.3
29,4.33333333333333,inner,incongruent,698.5
29,4.33333333333333,inner,incongruent,1760
29,2.66666666666667,inner,incongruent,1396.9
29,2.66666666666667,inner,incongruent,622.3
29,4.33333333333333,inner,incongruent,698.5
29,4.33333333333333,inner,incongruent,698.5
29,4.33333333333333,inner,incongruent,1318.5
29,1,inner,incongruent,1760
29,4.33333333333333,outer,incongruent,207.7
29,2.66666666666667,outer,incongruent,185
29,2.66666666666667,outer,incongruent,185
29,2.66666666666667,outer,incongruent,146.8
29,2.66666666666667,outer,incongruent,196
29,4.33333333333333,outer,incongruent,174.6
29,4.33333333333333,outer,incongruent,277.2
29,4.33333333333333,outer,incongruent,293.7
29,6,outer,incongruent,659.3
29,1,outer,incongruent,587.3
29,4.33333333333333,outer,incongruent,523.3
29,4.33333333333333,outer,incongruent,659.3
29,2.66666666666667,outer,incongruent,622.3
29,2.66666666666667,outer,incongruent,523.3
29,2.66666666666667,outer,incongruent,370
29,4.33333333333333,outer,incongruent,370
29,4.33333333333333,outer,incongruent,523.3
29,4.33333333333333,outer,incongruent,370
29,4.33333333333333,outer,incongruent,698.5
29,4.33333333333333,outer,incongruent,587.3
29,4.33333333333333,outer,incongruent,1244.5
29,4.33333333333333,outer,incongruent,1046.5
29,6,outer,incongruent,1108.7
29,4.33333333333333,outer,incongruent,1046.5
29,2.66666666666667,outer,incongruent,1568
29,4.33333333333333,outer,incongruent,1568
29,4.33333333333333,outer,incongruent,1568
29,2.66666666666667,outer,incongruent,830.6
29,2.66666666666667,outer,incongruent,329.6
29,4.33333333333333,outer,incongruent,233.1
29,4.33333333333333,outer,incongruent,370
29,2.66666666666667,outer,incongruent,233.1
29,4.33333333333333,outer,incongruent,659.3
29,4.33333333333333,outer,incongruent,622.3
29,4.33333333333333,outer,incongruent,698.5
29,4.33333333333333,outer,incongruent,554.4
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,1,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,1,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,1,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,2.66666666666667,inner,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,1,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,1,outer,fixed,293.7
29,1,outer,fixed,293.7
29,1,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,1,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,1,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,1,outer,fixed,293.7
29,1,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,4.33333333333333,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,2.66666666666667,outer,fixed,293.7
29,1,outer,fixed,293.7
29,1,outer,fixed,293.7
30,3,inner,congruent,640.8
30,3,inner,congruent,2253.9
30,4,inner,congruent,403.7
30,4,inner,congruent,320.4
30,4,inner,congruent,277.2
30,2,inner,congruent,623.3
30,4,inner,congruent,480
30,5,inner,congruent,719.2
30,2,inner,congruent,302.4
30,3,inner,congruent,233.1
30,3,inner,congruent,570.8
30,6,inner,congruent,938.6
30,4,inner,congruent,442
